247625,237706,5981,226554
284239,86477,130318,277878
444504,8170,157812,98679
310314,164494,121425,175170
21658,16451,2101,203993
120057,24798,86348,44207
33753,5774,12997,64019
57114,43210,6238,52485
131846,109552,1006,19551
275193,233999,11557,273713
199124,85370,62889,56573
238312,44631,82655,314319
335865,179096,97306,149822
428255,287167,9844,174068
73633,36938,23780,440837
79153,6901,12527,408581
110734,58432,27725,207939
252210,3969,145283,54237
129041,121084,1241,250991
424673,96146,78487,213685
135679,84619,2077,314997
177913,115813,27371,294005
241841,21444,26064,313686
20830,6028,14609,25514
283749,95417,4209,216466
171588,11974,119231,252148
277509,124561,118112,406868
20171,4883,2970,114103
472014,23030,96480,169136
20365,14998,3230,244594
472884,403190,19434,194392
489530,177643,299045,35899
123065,36566,83684,115622
325308,229810,71487,155601
115020,34402,8938,499796
442074,115344,267915,218797
408951,12241,228097,150144
306648,223689,55068,8143
174208,14161,153077,444511
236434,182328,6680,239961
2998,2105,1,169171
332692,109870,87800,346909
206867,118547,66758,332956
408172,30642,132584,378163
311800,43933,132032,79109
69596,65328,4043,105516
86489,41093,5719,120134
427275,380397,27188,261791
470840,292408,132210,29617
373621,63900,229587,450743
269757,38270,66985,296871
115529,29392,52611,147503
217017,90359,87420,315266
326976,157286,111554,414485
125903,15161,41836,190250
359706,64202,287051,46835
401132,171925,45623,475401
342227,40124,93812,249132
324736,202541,105596,321397
105981,3391,68799,281724
12307,1047,1582,495391
151342,134330,3571,133971
365860,82082,58811,448867
210175,167797,20829,109806
340263,300216,11009,451522
235864,82517,76539,206785
19373,8580,109,266357
65055,34535,9566,297187
272721,85464,88628,328677
478329,39715,120059,377022
170665,111489,16399,152287
101484,15596,48230,30462
65960,33898,4847,106257
207096,85294,55413,206887
378864,227822,141931,429785
182270,109552,46567,101103
173864,144867,1974,220038
191473,23350,119073,162612
120077,47618,33585,387075
298933,94192,160623,228391
315648,62740,196097,216492
153894,87139,40870,432056
304910,137103,103042,178295
169931,6189,99934,292750
352575,285622,57939,69578
398599,374569,10208,63113
122573,78963,15401,173533
16147,6044,4240,5835
111090,94680,6160,299577
113184,87371,10674,414167
248372,153548,93658,146728
306075,245894,33504,199100
394840,364197,12201,104825
44067,7452,25842,210994
365667,230022,48513,162927
306545,82003,80616,484008
109018,25965,81873,192567
48356,27379,4661,258296
442794,158124,261978,93807
480118,126332,171725,204403
13764,7820,4572,150529
415817,38694,112846,156186
448076,295396,54026,336751
257305,172665,55708,292662
357698,70370,42543,148649
298725,176402,31841,416351
420695,156921,17190,53881
299049,232202,44175,340137
232326,109749,114513,228090
40790,38600,8,327919
263781,70387,149306,435349
80125,71776,2376,228041
25084,7556,16003,94235
80063,49079,27875,30157
130512,104490,18786,118493
287453,216829,9922,440890
29564,17304,3937,439577
378319,95262,256143,220906
238477,157333,79699,150520
96669,62162,32418,181881
480611,461896,11773,66608
376240,57180,64254,156911
14933,273,6018,131340
150598,70484,24826,142760
173918,143053,30628,345393
448324,3674,154620,33006
321618,245119,51870,87693
244731,124970,108954,449582
444364,396102,40614,26117
26718,1827,22947,226034
268040,222816,18865,481002
426418,348014,54527,255863
429925,301145,33327,252692
221328,104554,53191,220202
56794,49063,1037,144976
401819,394592,5363,446568
480609,182674,97552,40988
428412,187701,94644,498730
217417,3744,186950,287678
311464,152380,38644,149347
274351,146266,34324,346372
279461,142834,9481,49053
329176,250927,10596,111542
334392,49398,6658,328797
99855,40624,2610,346488
65393,54335,10937,68149
334107,179976,76363,463997
399174,110255,48677,205856
301586,59697,62169,350606
47914,20335,7486,384234
302427,138424,161358,357253
196440,69058,42007,154426
122868,89460,13263,226127
21064,32,12564,32281
120751,70191,18079,357704
121063,7140,89597,383873
267465,203889,6649,723
186064,41388,56795,91154
123084,120026,1605,462500
387763,376665,4779,479151
135700,33236,87485,482722
444628,60522,210781,224610
309321,53733,8386,59245
384689,163142,52335,210014
488282,431081,50669,5125
78661,71967,939,461012
487192,205912,131741,11195
188701,182313,3594,476807
249542,152536,57943,448207
31780,5340,8249,332230
23337,22558,176,119783
353124,213970,110488,31471
221420,107930,31711,313451
203747,84532,118164,24708
83706,15475,67391,142809
434882,177532,83340,1010
9249,5338,3874,56435
421634,308646,7201,178087
493177,85245,378415,96256
319800,41801,29072,108311
381641,94425,211463,405872
362493,122293,60649,459431
114005,769,112159,194621
445158,374126,24375,198916
95949,11516,54951,300481
460106,212524,230918,202719
370185,32530,136595,143767
152663,86930,53508,76731
94043,45578,28430,194890
227682,205388,233,410191
448346,196698,212174,171606
278476,17402,53050,312223
20886,8591,8574,461024
431643,270490,86848,220466
99383,79478,16323,193603
84163,8897,55202,353128
135814,90303,11601,17414
61278,33221,12682,269657
409955,184883,18706,125184
61452,16924,42697,481327
340485,335147,960,97765
332617,309803,5020,331555
460802,117623,236395,364261
452581,390005,20540,47501
379901,183391,3206,126343
484312,421407,8359,59885
263939,71539,141918,269636
60790,37649,8399,175230
280068,82365,8602,220072
380552,213599,148539,185376
62232,22605,38202,353103
277667,39467,197160,325141
481160,169399,258023,64935
469996,34181,364770,294106
241271,104685,121289,281479
245917,63190,138863,276492
264107,235767,19850,194715
495434,23654,67048,446907
268905,234599,17238,134403
58335,56156,5,437611
349941,74115,266958,158724
110911,5911,327,153787
52046,25694,19209,360556
21559,10318,4837,40920
491730,484375,1396,215126
438829,119790,225227,219176
327575,183374,56768,215859
479467,216590,175902,311727
326887,278357,33659,370134
6153,1545,4536,385283
100892,56713,11378,88888
114615,29952,70608,462000
221816,107181,15508,393248
120354,102758,8490,221070
230345,54475,126571,414200
422830,389643,31306,221251
334601,35536,90912,461769
210751,144034,22695,187904
84399,74940,1609,270030
451757,32564,200941,297145
99447,78024,10233,319231
14258,2863,6259,247701
461208,457532,1441,319513
193873,115835,13035,17632
106089,2708,62569,228690
153576,9770,115706,297150
173601,21275,16362,310277
198152,54585,122428,148907
229398,210502,15090,278666
307367,305345,365,391884
22994,22234,183,425756
224512,35625,15128,20813
21668,6874,10296,80464
91837,89637,933,469891
49103,3917,23770,63044
294752,87273,191523,183219
23330,8433,14180,411260
356801,350994,1875,385257
57805,6073,38226,497176
144197,68030,29645,44794
213994,144927,28892,294266
105534,35434,41146,148915
422422,88890,284780,92054
111616,64919,34095,212776
441164,273305,134631,86338
231496,175177,55363,51673
149788,73853,21565,152474
260520,188527,35611,287577
471019,393108,7026,174500
316460,316333,46,156399
324190,302802,14017,42775
332972,216086,30721,125155
460374,21471,296449,185606
414592,148132,203595,135714
181865,4689,85363,212530
29315,4417,19578,97245
194299,81916,2624,319068
20424,4093,1539,351609
122809,66283,50717,363273
376037,202981,125306,279238
328201,270477,13557,228485
297533,291990,469,115659
461891,881,220516,53018
121737,15378,92866,360561
214311,139956,5623,439759
286632,124134,10885,83010
117392,11975,37360,144004
107665,49093,21922,378494
46797,44692,958,425250
238987,12725,104555,12066
9571,885,7838,245162
251892,101142,63918,274560
81794,6622,36551,454827
489370,180720,54419,498581
482442,234483,18199,473521
74865,73649,474,493527
445274,24317,202409,46633
496533,176064,20799,220799
50575,16636,27407,130747
67532,25965,8078,340781
233699,162554,69254,328186
119043,23352,3958,66280
356008,135656,52864,489277
265505,227940,27350,68624
327305,228389,57352,410764
315796,237797,29630,104420
252009,173069,44197,422041
106825,96356,6277,3349
341651,112794,191937,251999
330233,291887,6650,444727
139042,46064,18984,467021
31953,5759,17557,34782
144876,113595,371,189701
74678,40682,8198,110732
80528,31981,41994,235646
441136,125545,311899,74123
271128,112939,48310,159042
60259,58406,150,391224
70958,152,2269,1058
187109,37460,78532,23819
245006,54739,123242,130557
85132,42082,26702,445653
205996,57503,92903,85855
32070,9023,16698,265634
184948,182266,2577,229022
365143,66928,30297,474497
44581,8548,3789,165579
492672,161767,126021,263681
57869,3716,34678,47135
119019,16255,16788,74865
410242,71982,40950,266356
425527,231685,153422,98298
218094,10615,191816,286206
34084,8420,15190,188720
161140,10746,57217,152913
259106,204719,53697,212767
421969,226977,9739,250418
338292,310434,10177,261561
258714,140775,58830,90519
425683,250612,149193,342493
476459,275564,161632,203443
353690,142637,58329,437797
486154,51639,235931,360038
219257,47467,21824,278148
30225,1922,17977,115003
210362,62512,42599,102467
219242,178538,3193,148453
42125,11702,25358,130262
394817,137473,57942,481186
128362,110981,5492,381995
303375,270298,11534,81168
447463,387629,12237,444883
28703,14309,11858,7984
11831,6929,3092,281211
463590,433563,524,347502
173964,91397,78045,414254
352812,230299,69065,274248
153610,10979,74856,355910
458434,134117,255900,61214
491922,105816,125158,288824
66016,2859,57436,429952
462441,197961,42624,278949
150953,32430,45086,68312
489508,395878,79759,115879
119537,108478,6284,90491
497056,411725,77203,410708
142194,125369,8049,154152
67654,36051,23779,406209
26330,2894,11917,132214
50473,50462,4,206237
423062,162209,107136,57209
441338,210321,104814,73231
308202,215410,45230,174545
359593,305546,33885,292174
331860,138975,160980,374487
59269,13800,20603,167069
255581,112354,78210,230529
277457,193932,77895,40593
94607,55704,22285,214114
402065,362271,7994,217735
310223,8204,172759,446740
379632,4742,33835,442113
358117,298850,25297,380736
447757,250517,153139,333823
306200,151453,98681,195107
103463,23455,8065,428323
15622,9073,1929,301678
258435,56693,59585,164900
363211,53654,23655,253733
433282,175326,1531,264196
454202,11083,315299,65208
390517,178906,85800,80030
307503,17644,24819,352898
285005,95257,89476,100651
126660,89283,25772,334539
30344,20200,3693,439833
285064,185663,12361,259647
149830,23151,47989,23415
494397,415925,68791,38563
346132,249786,13187,95401
47068,18055,16844,188088
58043,55232,2134,333126
136239,133283,1583,450654
259525,71309,171360,163425
236355,50768,135743,140700
493747,116754,7580,252131
409246,260540,53507,354612
366868,211474,21030,419054
13917,3286,9766,479548
368187,366510,69,318229
35888,2726,27607,261570
230530,29980,43041,450219
395401,267665,11828,308187
482117,334229,46081,66248
395632,9891,161017,218362
154387,126882,8980,112762
216179,208138,2006,359335
41655,2697,25720,192702
18241,1329,7024,351788
440275,301803,28197,211717
20776,10332,4983,12819
184145,79059,14435,285638
292992,143995,129206,135681
191334,120503,23857,494420
206983,76959,39952,67673
38529,33515,1210,147830
336990,89833,116132,96062
378414,209324,20281,460736
286177,156101,120953,499946
74212,51112,176,11510
269623,118726,90306,426542
463846,51746,106055,85101
496296,133273,166715,468043
425142,169058,130322,472718
108370,104659,2979,285652
199632,167742,2709,204663
381169,263080,33004,164639
55745,40423,109,182594
410236,314178,14786,364402
253594,49681,112335,19632
442790,266690,171677,441925
331345,297880,10171,171455
15412,13102,802,167282
154929,78108,57433,277202
289426,4203,234477,253941
179879,117993,37605,294616
60637,50584,5690,376375
170135,59142,91285,81705
273193,156569,26819,174971
423437,275095,8832,399332
43307,7394,18658,430426
397238,41970,85195,418125
178609,78052,96115,279544
113973,15457,46304,76921
499393,421738,2484,50556
336405,316735,11543,164297
359214,78584,237583,436925
137290,124851,3182,365153
228379,144801,50018,290700
212923,116017,14843,40113
100898,8874,29618,139854
380340,67796,175266,68994
344102,221933,116841,122104
429274,394158,33978,332115
240251,157418,57431,314282
387097,357650,13786,289464
93651,81100,8290,368417
260883,111238,110356,32813
175605,121740,12974,178846
136813,18547,109127,7774
366614,167767,122513,419126
54956,43817,9320,205739
347280,275775,64670,395223
173678,166552,3199,149421
205558,93139,85950,10018
80844,499,78753,102220
417628,175981,224339,159864
114405,67494,21888,387135
199102,28270,17443,32712
439919,242749,126835,73492
401339,158362,60568,219327
361359,45178,47352,263776
247018,122614,109768,441168
413534,147768,34104,478841
454372,126195,274451,317764
131943,118881,1486,77468
416080,36251,320986,73700
16403,9790,2766,234603
349247,235843,2337,64162
456165,120661,302127,462788
336772,33160,288838,426921
405218,377924,24916,408716
194857,114261,6716,150925
455384,142260,177921,274400
367358,57485,136358,427888
100900,75926,12015,419132
78881,73664,4426,387900
226246,46733,113693,215908
348443,128312,139686,374816
369607,75946,280033,327277
428379,280684,82759,319780
482361,135352,677,464293
405569,219554,152982,468854
162435,30991,124360,486287
25183,9434,13565,490763
254492,242373,876,234380
43876,16518,813,369520
261793,38794,82845,245596
25994,23438,129,349703
185901,98539,41412,142633
96688,6526,9951,40186
397269,334454,46567,433745
371540,190053,113994,321368
7842,5837,1856,298129
220160,93379,61966,203218
129818,31778,63994,21549
453455,30366,124591,340370
313124,146177,153233,250881
58264,39604,636,478799
201728,120923,62763,249830
375573,173542,141927,126069
6945,4311,546,276760
263495,3154,178365,245678
364605,41870,212208,341330
366593,75839,8807,424628
428510,333333,17599,82012
230861,126431,87144,108413
195853,1390,176811,290368
134060,133146,92,128724
390502,349086,39276,385057
291475,144966,97003,435491
42767,18796,19686,300921
148655,74997,15064,164073
298587,46918,173473,452375
228742,52728,158250,68525
368431,255788,45778,252633
474659,118042,323036,112274
321160,270010,32669,314655
80686,44423,28632,339334
388111,335231,50786,264002
339971,52418,266262,36195
74592,53902,13961,326786
266652,197105,52588,265136
434735,47834,129098,244751
481462,298937,119087,171147
111076,81963,22885,260640
161729,22228,85670,376722
375957,212701,68985,14078
286825,4444,154916,489316
433564,6271,156240,366226
253642,93363,24863,399755
108579,60952,40423,136150
339624,11795,52406,116301
340456,30653,258156,406111
386213,78577,219598,58766
148787,66650,23077,194863
446540,53526,390304,378924
489110,417070,54499,278626
488736,219408,148373,436069
465986,438250,16481,209609
3329,1937,636,417515
404136,57187,332824,60662
327846,107028,156640,334702
495733,161090,35329,68513
495330,38285,13699,53664
413096,52358,152512,122695
481875,480432,70,318079
410060,185613,42214,492768
452676,165044,144823,81830
192739,188998,3222,119127
131943,88694,32834,457152
269633,159916,97201,315256
188838,29314,151982,93913
382771,129628,85693,451768
314713,260687,48193,408052
201881,131718,33653,401261
135192,88324,33323,350415
449986,286992,82555,54594
340981,330327,1074,136304
82526,72673,7666,16139
461564,456423,1516,256547
487204,404911,55398,413267
495668,427273,34727,430264
212730,143529,2448,445384
114605,23179,60813,121103
465242,147586,206131,324037
344895,14899,305268,495487
67069,57552,7946,362060
125580,118942,4096,163578
7556,4068,608,343336
382936,265027,60002,66412
90895,26805,53329,336515
471186,391360,55491,427639
427766,18358,110078,373842
63348,49343,11416,401817
375575,280538,94201,136064
491774,426740,4836,158248
317401,273088,25950,236986
60691,37357,17740,402228
37080,930,25027,5611
298693,169410,89592,287074
295375,14541,59621,194379
331084,96651,188460,244124
98101,89498,2560,156964
302611,233722,12649,390059
183667,180556,2492,376741
235159,82107,78086,425536
459267,287981,148172,283618
387925,319314,22753,320924
294586,136457,6463,460741
88018,65154,21119,389702
311039,78929,121097,456828
364027,18994,171191,75331
361400,116215,136650,369298
132161,116154,741,444038
415795,194053,138742,20444
51089,25544,19057,391514
375956,174300,52268,216885
161084,126077,436,125702
349119,203759,47820,233925
197496,113198,81597,208523
379046,18877,31155,170539
192266,67126,34637,358759
129466,121562,858,157608
63562,25758,11929,187913
486409,280201,61060,109227
441172,52176,379394,64027
429184,337234,48682,206891
327340,246127,18877,270934
385486,332691,45130,76519
456335,16940,425777,119737
198787,194057,2997,6707
457742,445828,9887,272482
250132,62948,80479,326159
338772,70849,74347,270346
386582,237796,49924,93909
263270,239137,19798,370220
478085,428856,37478,462129
310374,110298,45306,445558
69959,49760,8118,197179
67204,14035,27344,409046
187996,73869,105559,204572
286368,54090,118532,114294
81529,77730,3716,351035
189122,166251,9936,231813
369307,325292,31388,372441
255305,252829,1157,192504
260491,203666,15254,465573
100674,69427,17589,159271
294454,232952,24306,498873
91054,38218,43182,402182
248724,121398,57487,108550
258249,190423,58708,175576
296827,236319,43994,247451
447548,171860,12237,88557
272606,247505,6961,265685
93119,34917,195,194120
392246,91361,196647,358165
452790,240807,81685,213542
283972,67553,175175,73659
350123,238621,31433,487211
174146,56126,47968,274092
243428,140361,83346,92586
265025,239164,24226,338709
67749,1155,9420,182344
336181,62877,32880,222537
482172,213007,265251,251046
306840,72226,71919,111889
280158,65618,142681,325184
439329,102873,238454,253952
395455,86408,35897,492497
289234,94234,20088,132604
59390,45598,11418,99242
214780,178398,25886,301322
88765,64580,187,174630
464018,94766,298591,359582
127584,88095,25879,280949
159403,27083,123306,484687
252916,195002,34346,99767
400484,316346,49888,471925
379485,111624,45910,119618
427871,248526,42974,412362
294723,233983,54736,201043
4098,3146,444,23883
158736,147631,4181,158738
200393,119020,65478,237063
342616,276533,41135,47470
282041,162861,686,240822
217577,80009,64959,195163
286909,180682,25565,494945
185740,2820,95798,49540
207612,83188,79574,89094
14285,7655,2297,126547
238191,48044,100844,373876
284306,205163,59951,181421
213447,159100,47192,459150
129661,35029,56181,346215
303695,71358,7216,229641
162103,118102,14921,267119
153571,19959,10712,28674
483512,277567,92540,421890
301885,276173,10744,271239
390384,34579,255662,469738
350806,336682,8251,418262
224422,61206,131854,197970
274684,7856,131026,17762
310942,31411,5904,450445
167944,144413,21068,295766
466842,214120,235092,348919
166999,19208,11168,112224
83881,83193,134,347198
198819,109623,10098,75813
6249,2721,19,315428
281556,222882,27836,217416
292334,113781,160088,265518
388931,251930,86826,347219
263456,33251,72321,15775
332844,73584,31153,108871
316544,207246,21374,362950
37163,24969,11361,81940
309076,282032,9200,479024
79948,79119,196,488811
394010,46950,109436,135388
262713,89475,61773,494880
335600,219309,57237,10179
172815,81442,28677,1596
421695,136817,145633,194936
491484,103710,209864,482452
78658,76244,2278,237161
86201,47682,2459,372270
438443,93408,298845,7915
353676,283998,48385,181323
125363,69008,18655,62013
464258,361679,74845,434579
237133,83162,79417,51085
105052,101484,735,145753
56439,18216,20745,428157
24380,20445,3708,399351
468572,368293,98323,305221
273482,1608,60118,328335
183486,16948,125125,69464
403837,364301,24694,420249
84128,63683,4167,484746
373693,24635,153565,11673
29552,27842,236,193079
303941,294509,5696,394040
117010,56262,16324,162663
332282,174790,43531,139076
13039,6038,2368,413304
331766,111263,20099,475802
93583,82294,7077,435952
108344,45847,18614,168956
318373,72865,16218,204727
370221,360485,6513,70429
171571,72798,69201,196756
82143,14578,13251,120335
434521,47096,316302,62612
442290,89319,224591,195405
14183,3269,2697,1535
141159,101969,23064,20000
267168,123718,82614,233413
82218,59947,2169,369165
339844,232318,103755,300037
386205,191720,121939,398987
38514,27690,556,400175
177012,151393,24131,92834
140229,117430,9921,2845
275518,79204,32674,248433
9263,5479,3630,64083
309989,277202,24909,175996
284320,176752,13813,51176
459922,414744,30268,157246
461500,311000,57524,332456
144344,90856,17775,21234
239169,10289,34944,169933
488038,188399,279948,252610
224429,49718,133917,208334
325087,290250,26040,103789
42902,24445,851,332558
362394,222148,91552,373776
307825,181425,40567,486921
458503,168193,115778,65362
369325,279104,20558,152820
47472,21378,446,121117
89226,68589,15515,305999
276338,219275,48940,271182
460300,457896,1365,356615
361933,267476,75773,256708
211526,122430,17767,92175
268385,228354,6274,489722
470151,286831,31802,181
305212,283705,16965,74529
454737,8796,243171,201478
102315,39599,13940,300223
131112,99189,18404,356155
180147,104509,12741,354094
9386,6306,328,273676
402574,131478,11665,181525
438372,211332,173324,457321
322656,171560,56870,460951
225421,119328,68803,419913
255422,170843,53742,286864
315997,96958,181030,341163
386099,172487,126604,147335
139325,57171,79077,132643
410424,69743,133399,40781
76991,31045,8614,319392
483324,202273,91437,435726
462907,189767,211394,154954
454623,150677,72718,230405
330010,208605,93396,104594
460597,165517,228209,79906
68043,57681,2058,157657
212538,133020,31971,477170
415052,180245,58597,441424
417418,223310,184423,185611
156089,27299,57928,214726
382998,276260,80214,443897
461237,302726,73946,432733
368337,299318,31580,261478
229942,121552,34796,401019
312903,192163,29184,218643
173878,133477,22716,340762
427914,147459,216558,32061
392586,240584,124951,246694
148714,87201,49702,375131
351227,146307,37026,51264
176953,10863,74287,456922
212007,133313,14427,249831
364642,348806,4454,104013
244790,25318,188942,377857
98620,55426,6547,92693
328567,270449,23179,89074
131773,90938,23086,250087
239410,116843,92342,454172
101166,47268,14533,17068
467219,313858,125433,1682
497999,69828,386267,161727
147746,114445,26204,439231
49272,37884,1195,266834
492277,489423,2852,101544
217710,186830,22387,1612
171338,146516,9628,371241
309757,178183,96348,450204
447715,415570,22753,347366
61547,14632,6548,58913
474106,24140,87384,339538
387615,54920,21093,413750
326705,131146,122510,8393
495897,150293,69375,245435
134378,103726,1499,110890
332712,328552,256,198329
472358,47827,334737,126801
46791,10000,2610,200327
207409,162588,4147,240967
89483,31958,42958,372744
315674,87740,113020,215861
209948,160984,19795,475548
27508,25114,2388,313162
9719,3091,6472,169489
371622,34597,36388,42382
47617,40638,623,357901
179961,92695,39481,415953
461518,181073,241966,206186
162832,35312,103810,412800
185590,7521,113530,396337
42116,16167,21701,327566
93057,62797,4542,382589
440210,354841,28242,479896
96428,37266,12276,46661
463011,229878,199716,304302
61720,18031,7256,32039
58916,35011,19357,265995
20970,12288,6845,417783
300708,118201,654,368283
250460,245003,964,466476
258003,80424,101447,442131
206892,67136,32387,1276
255235,594,66121,101786
475176,269373,121633,190162
374756,31225,155812,449403
255625,247580,3835,24983
70599,5912,40735,305030
112364,91351,16533,67524
11612,1803,9515,275543
395157,142560,5764,103216
477994,113954,316576,120358
413319,107235,161557,210009
371357,78974,150291,58294
80521,80127,304,64709
183307,39003,88201,397298
135251,131597,2282,420128
280088,173744,48754,154614
167901,157639,6065,296714
466384,35720,133058,95701
455860,400601,3816,108491
443844,111507,165244,181499
315009,264596,17637,241339
340000,283912,3672,62738
167882,113160,33009,71422
121305,11537,66303,37309
146629,5254,73162,420530
485503,345108,52704,73168
39095,10758,16632,166065
265934,164139,78372,70630
395512,371015,20497,400106
251354,128687,76073,259348
472347,267578,28225,168985
305903,279147,25098,257722
433610,16372,78060,59731
169352,31154,132412,26337
477067,36107,328662,317707
390581,122568,92800,140701
362484,144445,99547,215563
459731,177677,28074,101465
384117,292641,86493,125128
445717,313900,3310,492154
142798,118575,6898,374827
484210,116337,58473,383279
62159,54312,3965,198749
182601,117515,58568,207301
305638,91269,3767,367993
67857,13617,23971,51651
152726,95334,51917,358179
353012,89800,177947,253307
218593,151923,25778,388711
128008,91300,3601,168020
13609,630,7102,197083
306752,151004,49472,36521
474790,53656,137540,176109
368082,324391,35651,238398
179008,10003,21352,402574
299780,3406,195147,219135
487491,278459,17278,485626
200003,34937,111568,160781
125969,102690,21791,323304
103150,48220,19904,407813
398887,264858,67062,349299
363983,64624,233830,342021
244578,115871,52318,211173
158915,81000,30841,186537
440677,131837,250679,171982
261399,48695,159960,159067
388887,160750,213238,59803
306913,101808,1279,342742
211288,61904,87573,79316
117407,87132,9520,296696
161932,26482,10829,80460
152140,45588,101636,351652
468985,308298,124293,407949
321454,271797,7447,209819
162995,412,116230,403124
107253,100065,4415,256012
280685,29433,238497,214889
12570,6047,4063,73458
183237,151931,17555,140844
487655,109044,223863,32650
389797,44542,158394,123603
68592,10873,19338,290180
247800,59525,168641,130112
210399,97084,101784,145991
9877,6502,955,79907
354910,319344,9693,269186
276656,252199,12143,349233
375559,309830,29593,162943
198488,2696,32149,30226
186991,42354,144112,49568
271264,251264,15633,168891
464558,350572,109203,225312
231809,39088,152714,160668
172863,159231,6615,344568
82417,48354,21487,461225
194447,34823,71338,204349
288739,122733,22681,462835
473672,162931,283222,265696
109248,44829,1146,2453
34463,29788,1911,16225
192340,70493,63942,195997
299614,174786,13890,82575
79547,45315,13329,373294
473290,453543,6198,434632
110528,13449,84746,478815
487766,67336,292704,102773
74655,34600,35390,260551
43834,33825,6687,372732
260237,175945,59798,263818
151199,110855,7880,210380
488788,229311,249324,476468
95863,27560,37990,127850
287455,173683,4531,372638
178740,168494,3380,139546
18074,4141,12915,85739
369195,349973,1426,355738
51830,28757,15718,198985
240390,70887,138441,346324
145942,115880,12441,402692
